Code,Entity,Year,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population,Manufactured cigarettes sold per adult per day,public_health_expenditure_pc_gdp,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","GDP per capita, PPP (constant 2017 international $)",Life expectancy - Type: period - Sex: both - Age: 0,PM₁₀ (Index),PM₂.₅ (Index),Non-methane volatile organic compounds (Index),Nitrogen oxides (Index),Ammonia (Index),Sulphur dioxide (Index),Nitrogen oxide (NOx),Sulphur dioxide (SO鈧) emissions,Carbon monoxide (CO) emissions,Organic carbon (OC) emissions,Non-methane volatile organic compounds (NMVOC) emissions,Black carbon (BC) emissions,Ammonia (NH鈧) emissions,Proportion of population with primary reliance on clean fuels and technologies for cooking (%) - Residence area type: Total
DNK,,1959,,,,,3.8,,,,72.2252,,,,,,,,,,,,,,
DNK,,1960,,,,,4.0,3.77833515482696,,,72.1957,,,,,,,,,,,,,,
DNK,,1961,,,,,4.0,4.25793806921676,,,72.4522,,,,,,,,,,,,,,
DNK,,1962,,,,,4.1,4.44510018214936,,,72.3513,,,,,,,,,,,,,,
DNK,,1963,,,,,4.3,4.64395992714025,,,72.4185,,,,,,,,,,,,,,
DNK,,1964,,,,,4.0,4.56207650273224,,,72.5072,,,,,,,,,,,,,,
DNK,,1965,,,,,4.1,4.86621493624772,,,72.3879,,,,,,,,,,,,,,
DNK,,1966,,,,,4.2,5.32242258652095,,,72.4655,,,,,,,,,,,,,,
DNK,,1967,,,,,4.2,5.81372313296903,,,72.9537,,,,,,,,,,,,,,
DNK,,1968,,,,,4.3,6.14125683060109,,,73.1459,,,,,,,,,,,,,,
DNK,,1969,,,,,4.6,6.35181420765027,,,73.2434,,,,,,,,,,,,,,
DNK,,1970,,,,,4.6,6.11786156648452,,,73.3635,,,,,,,,,,,,,,
DNK,,1971,,,,,4.7,6.422,,,73.4293,,,,,,,,,,,,,,
DNK,,1972,,,,,5.0,6.527,,,73.4689,,,,,,,,,,,,,,
DNK,,1973,,,,,5.1,6.358,,,73.6954,,,,,,,,,,,,,,
DNK,,1974,,,,,4.9,7.05,,,73.823,,,,,,,,,,,,,,
DNK,,1975,,,,,5.1,7.292,,,74.1009,,,,,,,,,,,,,,
DNK,,1976,,,,,5.4,7.341,,,73.7691,,,,,,,,,,,,,,
DNK,,1977,,,,,5.3,7.143,,,74.6589,,,,,,,,,,,,,,
DNK,,1978,,,,,5.1,7.276,,,74.4256,,,,,,,,,,,,,,
DNK,,1979,,,,,5.1,7.438,,,74.2397,,,,,,,,,,,,,,
DNK,,1980,,,,,4.8,7.344,,,74.1279,,,,,,,,,,,,,,
DNK,,1981,,,,,4.9,7.481,,,74.2484,,,,,,,,,,,,,,
DNK,,1982,,,,,5.3,7.511,,,74.5941,,,,,,,,,,,,,,
DNK,,1983,,,,,4.9,7.255,,,74.4528,,,,,,,,,,,,,,
DNK,,1984,,,,,5.1,6.805,,,74.6137,,,,,,,,,,,,,,
DNK,,1985,,,,,5.1,6.755,,,74.4774,,,,,,,,,,,,,,
DNK,,1986,,,,,4.9,6.503,,,74.6372,,,,,,,,,,,,,,
DNK,,1987,,,,,4.7,6.758,,,74.7431,,,,,,,,,,,,,,
DNK,,1988,,,,,4.5,6.899,,,74.838,,,,,,,,,,,,,,
DNK,,1989,,,,,4.4,6.754,,,74.8579,,,,,,,,,,,,,,
DNK,,1990,,,,,4.2,6.622,17.25016,39027.98,74.8636,,,,,,,,,,,,,,100.0
DNK,,1991,,,,,4.2,6.607,,39469.324,75.2256,,,,,,,,,,,,,,100.0
DNK,,1992,,,,,4.3,6.592,,40108.89,75.2672,,,,,,,,,,,,,,100.0
DNK,,1993,,,,,4.1,6.82,,39979.758,75.1877,,,,,,,,,,,,,,100.0
DNK,,1994,,,,,4.1,6.602,,41969.688,75.4394,,,,,,,,,,,,,,100.0
DNK,,1995,,,,,4.1,6.374,15.394466,43015.676,75.2856,,,,,,,,,,,,,,100.0
DNK,,1996,,,,,4.2,6.42,,44013.387,75.6623,,,,,,,,,,,,,,100.0
DNK,,1997,,,,,4.2,6.331,,45260.137,76.0397,,,,,,,,,,,,,,100.0
DNK,,1998,,,,,4.3,6.118,,46096.37,76.4343,,,,,,,,,,,,,,100.0
DNK,,1999,,,,,4.5,6.937,,47298.54,76.5763,,,,,,,,,,,,,,100.0
DNK,,2000,,,,,5.0,6.735,14.54206,48907.01,76.8137,,,,,,,,,,,,,,100.0
DNK,,2001,,,,,5.1,7.046,,49133.223,76.9721,,,,,,,,,,,,,,100.0
DNK,,2002,,,,,5.0,7.293,,49204.9,77.0973,,,,,,,,,,,,,,100.0
DNK,,2003,,,,,5.4,7.471,,49262.645,77.3992,,,,,,,,,,,,,,100.0
DNK,,2004,,,,,5.4,7.526,,50446.543,77.7836,,,,,,,,,,,,,,100.0
DNK,,2005,,,,,5.2,7.613,13.097834,51483.273,78.2243,,,,,,,,,,,,,,100.0
DNK,,2006,,,,,5.3,7.69,,53322.29,78.2218,,,,,,,,,,,,,,100.0
DNK,,2007,,,,,5.0,7.806,,53569.027,78.348,,,,,,,,,,,,,,100.0
DNK,,2008,,,,,5.0,7.991,,52982.53,78.7134,,,,,,,,,,,,,,100.0
DNK,,2009,,,,,5.0,9.015,,50114.05,78.9565,,,,,,,,,,,,,,100.0
DNK,,2010,,,,,4.9,8.939,13.290384,50825.414,79.2459,,,,,,,,,,,,,,100.0
DNK,,2011,,,,,,8.735,13.567258,51293.207,79.7845,,,,,,,,,,,,,,100.0
DNK,,2012,,,,,,8.877,10.829923,51216.31,80.0807,,,,,,,,,,,,,,100.0
DNK,,2013,,,,,,8.724,10.448528,51479.266,80.3042,,,,,,,,,,,,,,100.0
DNK,,2014,,,,,,8.705,11.031448,52048.336,80.6302,,,,,,,,,,,,,,100.0
DNK,,2015,,,,,,8.715,10.165124,52892.645,80.738,,,,,,,,,,,,,,100.0
DNK,,2016,,,,,,8.63,9.286434,54185.008,80.8803,,,,,,,,,,,,,,100.0
DNK,,2017,,,,,,8.478,10.2807665,55356.68,81.1112,,,,,,,,,,,,,,100.0
DNK,,2018,,,,,,8.457,9.868318,56178.773,80.99,,,,,,,,,,,,,,100.0
DNK,,2019,,,,,,8.473,9.78596,56813.965,81.4337,,,,,,,,,,,,,,100.0
DNK,,2020,,,,,,8.934,,55275.062,81.5449,,,,,,,,,,,,,,100.0
DNK,,2021,,,,,,9.264,,58802.96,81.3753,,,,,,,,,,,,,,100.0
DNK,,2022,,,,,,,,59935.12,,,,,,,,,,,,,,,
DNK,,2023,,,,,,,,,,,,,,,,,,,,,,,
DOM,,1950,,,,,,,,,44.2981,,,,,,,,,,,,,,
DOM,,1951,,,,,,,,,44.659,,,,,,,,,,,,,,
DOM,,1952,,,,,,,,,45.2893,,,,,,,,,,,,,,
DOM,,1953,,,,,,,,,45.9448,,,,,,,,,,,,,,
DOM,,1954,,,,,,,,,46.6053,,,,,,,,,,,,,,
DOM,,1955,,,,,,,,,47.2524,,,,,,,,,,,,,,
DOM,,1956,,,,,,,,,47.8805,,,,,,,,,,,,,,
DOM,,1957,,,,,,,,,48.4927,,,,,,,,,,,,,,
DOM,,1958,,,,,,,,,49.092,,,,,,,,,,,,,,
DOM,,1959,,,,,,,,,49.6814,,,,,,,,,,,,,,
DOM,,1960,,,,,,,,,50.2636,,,,,,,,,,,,,,
DOM,,1961,,,,,,,,,50.84,,,,,,,,,,,,,,
DOM,,1962,,,,,,,,,51.4111,,,,,,,,,,,,,,
DOM,,1963,,,,,,,,,51.7987,,,,,,,,,,,,,,
DOM,,1964,,,,,,,,,52.5424,,,,,,,,,,,,,,
DOM,,1965,,,,,,,,,50.8639,,,,,,,,,,,,,,
DOM,,1966,,,,,,,,,53.6662,,,,,,,,,,,,,,
DOM,,1967,,,,,,,,,54.289,,,,,,,,,,,,,,
DOM,,1968,,,,,,,,,54.8938,,,,,,,,,,,,,,
DOM,,1969,,,,,,,,,55.5134,,,,,,,,,,,,,,
DOM,,1970,,,,,,,,,56.1446,,,,,,,,,,,,,,
DOM,,1971,,,,,,,,,56.7825,,,,,,,,,,,,,,
DOM,,1972,,,,,,,,,57.4174,,,,,,,,,,,,,,
DOM,,1973,,,,,,,,,58.0423,,,,,,,,,,,,,,
DOM,,1974,,,,,,,,,58.6502,,,,,,,,,,,,,,
DOM,,1975,,,,,,,,,59.2356,,,,,,,,,,,,,,
DOM,,1976,,,,,,,,,59.7913,,,,,,,,,,,,,,
DOM,,1977,,,,,,,,,60.3193,,,,,,,,,,,,,,
DOM,,1978,,,,,,,,,60.8224,,,,,,,,,,,,,,
DOM,,1979,,,,,,,,,60.7528,,,,,,,,,,,,,,
DOM,,1980,,,,,,,,,61.7543,,,,,,,,,,,,,,
DOM,,1981,,,,,,,,,62.194,,,,,,,,,,,,,,
DOM,,1982,,,,,,,,,62.6477,,,,,,,,,,,,,,
DOM,,1983,,,,,,,,,63.1091,,,,,,,,,,,,,,
DOM,,1984,,,,,,,,,63.6023,,,,,,,,,,,,,,
DOM,,1985,,,,,,,,,64.1394,,,,,,,,,,,,,,
DOM,,1986,,,,,,,,,64.7267,,,,,,,,,,,,,,
DOM,,1987,,,,,,,,,65.3393,,,,,,,,,,,,,,
DOM,,1988,,,,,,,,,65.951,,,,,,,,,,,,,,
DOM,,1989,,,,,,,,,66.5463,,,,,,,,,,,,,,
DOM,,1990,,,,,,,16.661587,6207.1123,67.1102,,,,,,,,,,,,,,56.2
DOM,,1991,,,,,,,,6137.1045,67.6254,,,,,,,,,,,,,,59.65
DOM,,1992,,,,,,,,6688.8706,68.0842,,,,,,,,,,,,,,63.2
DOM,,1993,,,,,,,,7040.486,68.4715,,,,,,,,,,,,,,66.7
DOM,,1994,,,,,,,,7085.282,68.7917,,,,,,,,,,,,,,70.1
DOM,,1995,,,,,,,16.39221,7349.3633,68.9884,,,,,,,,,,,,,,73.5
DOM,,1996,,,,,,,,7650.1133,69.0969,,,,,,,,,,,,,,76.3
DOM,,1997,,,,,,,,8189.046,69.1664,,,,,,,,,,,,,,78.5
DOM,,1998,,,,,,,,8599.564,69.0964,,,,,,,,,,,,,,80.5
DOM,,1999,,,,,,,,8970.395,69.2794,,,,,,,,,,,,,,82.1
DOM,,2000,,,,,,,17.976519,9246.31,69.4232,,,,,,,,,,,,,,83.3
DOM,,2001,,,,,,,,9333.57,69.6416,,,,,,,,,,,,,,84.3
DOM,,2002,,,,,,,,9613.332,69.923,,,,,,,,,,,,,,85.0
DOM,,2003,,,,,,,,9351.324,70.2649,,,,,,,,,,,,,,85.6
DOM,,2004,,,,,,,,9460.913,70.3305,,,,,,,,,,,,,,86.2
DOM,,2005,,,,,,,17.473461,10215.499,70.8752,,,,,,,,,,,,,,86.6
DOM,,2006,,,,,,,,11009.275,71.1654,,,,,,,,,,,,,,86.9
DOM,,2007,,,,,,,,11677.254,71.371,,,,,,,,,,,,,,87.3
DOM,,2008,,,,,,,,11899.228,71.6577,,,,,,,,,,,,,,87.3
DOM,,2009,,,,,,,,11856.048,71.871,,,,,,,,,,,,,,87.6
DOM,,2010,,,,,,,16.769995,12677.018,72.0933,,,,,,,,,,,,,,87.8
DOM,,2011,,,,,,,16.213928,12905.289,72.2212,,,,,,,,,,,,,,88.0
DOM,,2012,,,,,,,16.985006,13087.949,72.5142,,,,,,,,,,,,,,88.2
DOM,,2013,,,,,,,16.850657,13555.512,72.7127,,,,,,,,,,,,,,88.4
DOM,,2014,,,,,,,17.44234,14334.733,72.8665,,,,,,,,,,,,,,88.8
DOM,,2015,,,,,,,18.22651,15145.47,72.9531,,,,,,,,,,,,,,89.1
DOM,,2016,,,,,,,17.77202,15967.202,72.9867,,,,,,,,,,,,,,89.6
DOM,,2017,,,,,,,17.741869,16524.533,73.0629,,,,,,,,,,,,,,90.0
DOM,,2018,,,,,,,17.738401,17484.121,73.2323,,,,,,,,,,,,,,90.5
DOM,,2019,,,,,,,17.729382,18171.06,73.5767,,,,,,,,,,,,,,90.9
DOM,,2020,,,,,,,,16768.426,72.8894,,,,,,,,,,,,,,91.3
DOM,,2021,,,,,,,,18626.078,72.6146,,,,,,,,,,,,,,91.5
DOM,,2022,,,,,,,,19338.016,,,,,,,,,,,,,,,
DOM,,2023,,,,,,,,,,,,,,,,,,,,,,,
DZA,,1950,,,,,,,,,42.3596,,,,,,,,,,,,,,
DZA,,1951,,,,,,,,,42.4534,,,,,,,,,,,,,,
DZA,,1952,,,,,,,,,42.8974,,,,,,,,,,,,,,
DZA,,1953,,,,,,,,,42.9286,,,,,,,,,,,,,,
DZA,,1954,,,,,,,,,40.2048,,,,,,,,,,,,,,
DZA,,1955,,,,,,,,,40.3875,,,,,,,,,,,,,,
DZA,,1956,,,,,,,,,40.3448,,,,,,,,,,,,,,
DZA,,1957,,,,,,,,,40.3642,,,,,,,,,,,,,,
DZA,,1958,,,,,,,,,40.4426,,,,,,,,,,,,,,
DZA,,1959,,,,,,,,,40.5489,,,,,,,,,,,,,,
DZA,,1960,,,,,,,,,40.5322,,,,,,,,,,,,,,
DZA,,1961,,,,,,,,,40.5162,,,,,,,,,,,,,,
DZA,,1962,,,,,,,,,39.323,,,,,,,,,,,,,,
DZA,,1963,,,,,,,,,42.9084,,,,,,,,,,,,,,
DZA,,1964,,,,,,,,,42.7879,,,,,,,,,,,,,,
DZA,,1965,,,,,,,,,42.714,,,,,,,,,,,,,,
DZA,,1966,,,,,,,,,42.5429,,,,,,,,,,,,,,
DZA,,1967,,,,,,,,,42.5675,,,,,,,,,,,,,,
DZA,,1968,,,,,,,,,42.6422,,,,,,,,,,,,,,
DZA,,1969,,,,,,,,,42.7814,,,,,,,,,,,,,,
DZA,,1970,,,,,,,,,43.1597,,,,,,,,,,,,,,
DZA,,1971,,,,,,,,,43.6703,,,,,,,,,,,,,,
DZA,,1972,,,,,,,,,44.3465,,,,,,,,,,,,,,
DZA,,1973,,,,,,,,,45.0793,,,,,,,,,,,,,,
DZA,,1974,,,,,,,,,46.0341,,,,,,,,,,,,,,
DZA,,1975,,,,,,,,,46.9722,,,,,,,,,,,,,,
DZA,,1976,,,,,,,,,47.9854,,,,,,,,,,,,,,
DZA,,1977,,,,,,,,,49.1913,,,,,,,,,,,,,,
DZA,,1978,,,,,,,,,50.3529,,,,,,,,,,,,,,
DZA,,1979,,,,,,,,,51.7549,,,,,,,,,,,,,,
DZA,,1980,,,,,,,,,53.2609,,,,,,,,,,,,,,
DZA,,1981,,,,,,,,,55.2763,,,,,,,,,,,,,,
DZA,,1982,,,,,,,,,57.4284,,,,,,,,,,,,,,
DZA,,1983,,,,,,,,,59.5101,,,,,,,,,,,,,,
DZA,,1984,,,,,,,,,61.6581,,,,,,,,,,,,,,
DZA,,1985,,,,,,,,,63.5879,,,,,,,,,,,,,,
DZA,,1986,,,,,,,,,65.159,,,,,,,,,,,,,,
DZA,,1987,,,,,,,,,65.8297,,,,,,,,,,,,,,
DZA,,1988,,,,,,,,,66.9713,,,,,,,,,,,,,,
DZA,,1989,,,,,,,,,67.0855,,,,,,,,,,,,,,
DZA,,1990,,,,,,,30.0689,8828.874,67.416,,,,,,,,,,,,,,90.0
DZA,,1991,,,,,,,,8517.377,67.6875,,,,,,,,,,,,,,91.1
DZA,,1992,,,,,,,,8471.527,67.7571,,,,,,,,,,,,,,92.0
DZA,,1993,,,,,,,,8109.884,67.7195,,,,,,,,,,,,,,92.8
DZA,,1994,,,,,,,,7869.2705,67.3614,,,,,,,,,,,,,,93.5
DZA,,1995,,,,,,,32.117413,8013.1235,67.4544,,,,,,,,,,,,,,94.3
DZA,,1996,,,,,,,,8195.86,68.7493,,,,,,,,,,,,,,94.8
DZA,,1997,,,,,,,,8147.8784,69.1706,,,,,,,,,,,,,,95.5
DZA,,1998,,,,,,,,8435.036,69.4506,,,,,,,,,,,,,,96.0
DZA,,1999,,,,,,,,8584.071,70.0316,,,,,,,,,,,,,,96.4
DZA,,2000,,,,,,,35.376846,8786.19,70.4779,,,,,,,,,,,,,,96.9
DZA,,2001,,,,,,,,8926.11,70.8233,,,,,,,,,,,,,,97.3
DZA,,2002,,,,,,,,9299.683,71.2296,,,,,,,,,,,,,,97.6
DZA,,2003,,,,,,,,9835.162,71.2868,,,,,,,,,,,,,,97.9
DZA,,2004,,,,,,,,10114.726,71.7617,,,,,,,,,,,,,,98.2
DZA,,2005,,,,,,,34.00185,10566.373,72.0612,,,,,,,,,,,,,,98.4
DZA,,2006,,,,,,,,10592.247,72.3336,,,,,,,,,,,,,,98.6
DZA,,2007,,,,,,,,10775.532,72.6019,,,,,,,,,,,,,,98.8
DZA,,2008,,,,,,,,10847.177,72.9405,,,,,,,,,,,,,,99.0
DZA,,2009,,,,,,,,10824.576,73.6196,,,,,,,,,,,,,,99.1
DZA,,2010,,,,,,,31.942152,11007.747,73.8081,,,,,,,,,,,,,,99.2
DZA,,2011,,,,,,,31.471186,11113.969,74.1234,,,,,,,,,,,,,,99.3
DZA,,2012,,,,,,,32.4911,11270.701,74.2024,,,,,,,,,,,,,,99.4
DZA,,2013,,,,,,,30.349566,11360.638,74.6153,,,,,,,,,,,,,,99.4
DZA,,2014,,,,,,,31.875238,11561.26,75.11,,,,,,,,,,,,,,99.5
DZA,,2015,,,,,,,33.440006,11751.634,75.622,,,,,,,,,,,,,,99.6
DZA,,2016,,,,,,,32.790096,11888.323,75.7318,,,,,,,,,,,,,,99.6
DZA,,2017,,,,,,,32.552746,11809.483,75.7428,,,,,,,,,,,,,,99.6
DZA,,2018,,,,,,,32.66295,11725.878,76.0656,,,,,,,,,,,,,,99.6
DZA,,2019,,,,,,,32.833084,11627.28,76.4742,,,,,,,,,,,,,,99.7
DZA,,2020,,,,,,,,10844.7705,74.4528,,,,,,,,,,,,,,99.7
DZA,,2021,,,,,,,,11029.139,76.3767,,,,,,,,,,,,,,99.7
DZA,,2022,,,,,,,,11198.233,,,,,,,,,,,,,,,
DZA,,2023,,,,,,,,,,,,,,,,,,,,,,,
ECU,,1950,,,,,,,,,49.2006,,,,,,,,,,,,,,
ECU,,1951,,,,,,,,,49.3172,,,,,,,,,,,,,,
ECU,,1952,,,,,,,,,49.5672,,,,,,,,,,,,,,
ECU,,1953,,,,,,,,,49.8452,,,,,,,,,,,,,,
ECU,,1954,,,,,,,,,50.2185,,,,,,,,,,,,,,
ECU,,1955,,,,,,,,,50.5817,,,,,,,,,,,,,,
ECU,,1956,,,,,,,,,51.1487,,,,,,,,,,,,,,
ECU,,1957,,,,,,,,,51.7054,,,,,,,,,,,,,,
ECU,,1958,,,,,,,,,52.2572,,,,,,,,,,,,,,
ECU,,1959,,,,,,,,,52.8172,,,,,,,,,,,,,,
ECU,,1960,,,,,,,,,53.3643,,,,,,,,,,,,,,
ECU,,1961,,,,,,,,,53.8952,,,,,,,,,,,,,,
ECU,,1962,,,,,,,,,54.4009,,,,,,,,,,,,,,
ECU,,1963,,,,,,,,,54.8798,,,,,,,,,,,,,,
ECU,,1964,,,,,,,,,55.3046,,,,,,,,,,,,,,
ECU,,1965,,,,,,,,,55.664,,,,,,,,,,,,,,
ECU,,1966,,,,,,,,,55.9418,,,,,,,,,,,,,,
ECU,,1967,,,,,,,,,56.2131,,,,,,,,,,,,,,
ECU,,1968,,,,,,,,,56.4875,,,,,,,,,,,,,,
ECU,,1969,,,,,,,,,56.6545,,,,,,,,,,,,,,
ECU,,1970,,,,,,,,,57.1518,,,,,,,,,,,,,,
ECU,,1971,,,,,,,,,57.6327,,,,,,,,,,,,,,
ECU,,1972,,,,,,,,,58.2052,,,,,,,,,,,,,,
ECU,,1973,,,,,,,,,58.8371,,,,,,,,,,,,,,
ECU,,1974,,,,,,,,,59.5262,,,,,,,,,,,,,,
ECU,,1975,,,,,,,,,60.2318,,,,,,,,,,,,,,
ECU,,1976,,,,,,,,,60.8902,,,,,,,,,,,,,,
ECU,,1977,,,,,,,,,61.5592,,,,,,,,,,,,,,
ECU,,1978,,,,,,,,,62.153,,,,,,,,,,,,,,
ECU,,1979,,,,,,,,,62.6957,,,,,,,,,,,,,,
ECU,,1980,,,,,,,,,63.1912,,,,,,,,,,,,,,
ECU,,1981,,,,,,,,,63.6619,,,,,,,,,,,,,,
ECU,,1982,,,,,,,,,64.1096,,,,,,,,,,,,,,
ECU,,1983,,,,,,,,,64.5276,,,,,,,,,,,,,,
ECU,,1984,,,,,,,,,65.1712,,,,,,,,,,,,,,
ECU,,1985,,,,,,,,,65.8113,,,,,,,,,,,,,,
ECU,,1986,,,,,,,,,66.5352,,,,,,,,,,,,,,
ECU,,1987,,,,,,,,,67.3001,,,,,,,,,,,,,,
ECU,,1988,,,,,,,,,68.0559,,,,,,,,,,,,,,
ECU,,1989,,,,,,,,,68.7492,,,,,,,,,,,,,,
ECU,,1990,,,,,,,21.678068,8120.001,69.3477,,,,,,,,,,,,,,72.7
ECU,,1991,,,,,,,,8281.087,69.6253,,,,,,,,,,,,,,74.9
ECU,,1992,,,,,,,,8279.568,70.1172,,,,,,,,,,,,,,76.6
ECU,,1993,,,,,,,,8277.154,70.3451,,,,,,,,,,,,,,78.5
ECU,,1994,,,,,,,,8466.249,70.7571,,,,,,,,,,,,,,80.0
ECU,,1995,,,,,,,18.902174,8496.696,71.0408,,,,,,,,,,,,,,81.7
ECU,,1996,,,,,,,,8487.086,71.362,,,,,,,,,,,,,,83.0
ECU,,1997,,,,,,,,8697.354,71.6815,,,,,,,,,,,,,,84.5
ECU,,1998,,,,,,,,8825.487,72.045,,,,,,,,,,,,,,85.6
ECU,,1999,,,,,,,,8263.377,72.4634,,,,,,,,,,,,,,86.8
ECU,,2000,,,,,,,18.799181,8211.711,72.8394,,,,,,,,,,,,,,88.0
ECU,,2001,,,,,,,,8395.833,73.2395,,,,,,,,,,,,,,89.0
ECU,,2002,,,,,,,,8589.284,73.6134,,,,,,,,,,,,,,89.7
ECU,,2003,,,,,,,,8670.211,73.9751,,,,,,,,,,,,,,90.5
ECU,,2004,,,,,,,,9220.325,74.2788,,,,,,,,,,,,,,91.1
ECU,,2005,,,,,,,19.629007,9542.225,74.5144,,,,,,,,,,,,,,91.6
ECU,,2006,,,,,,,,9792.422,74.689,,,,,,,,,,,,,,92.1
ECU,,2007,,,,,,,,9836.419,74.8445,,,,,,,,,,,,,,92.6
ECU,,2008,,,,,,,,10284.954,74.983,,,,,,,,,,,,,,93.0
ECU,,2009,,,,,,,,10170.651,75.1841,,,,,,,,,,,,,,93.2
ECU,,2010,,,,,,,21.294374,10355.822,75.4301,,,,,,,,,,,,,,93.5
ECU,,2011,,,,,,,19.506224,10988.722,75.7425,,,,,,,,,,,,,,93.7
ECU,,2012,,,,,,,20.884737,11424.152,76.0616,,,,,,,,,,,,,,93.9
ECU,,2013,,,,,,,19.99273,11806.924,76.3694,,,,,,,,,,,,,,94.1
ECU,,2014,,,,,,,20.832375,12073.811,76.6221,,,,,,,,,,,,,,94.2
ECU,,2015,,,,,,,20.917793,11908.216,76.7893,,,,,,,,,,,,,,94.3
ECU,,2016,,,,,,,20.713741,11587.825,76.7634,,,,,,,,,,,,,,94.4
ECU,,2017,,,,,,,19.213568,11679.431,76.9725,,,,,,,,,,,,,,94.5
ECU,,2018,,,,,,,20.055592,11608.419,77.0938,,,,,,,,,,,,,,94.6
ECU,,2019,,,,,,,19.974474,11390.217,77.2971,,,,,,,,,,,,,,94.5
ECU,,2020,,,,,,,,10356.975,72.1535,,,,,,,,,,,,,,94.6
ECU,,2021,,,,,,,,10668.758,73.67,,,,,,,,,,,,,,94.7
ECU,,2022,,,,,,,,10859.218,,,,,,,,,,,,,,,
ECU,,2023,,,,,,,,,,,,,,,,,,,,,,,
EGY,,1950,,,,,,,,,35.3675,,,,,,,,,,,,,,
EGY,,1951,,,,,,,,,35.7326,,,,,,,,,,,,,,
EGY,,1952,,,,,,,,,37.7118,,,,,,,,,,,,,,
EGY,,1953,,,,,,,,,38.7997,,,,,,,,,,,,,,
EGY,,1954,,,,,,,,,40.3896,,,,,,,,,,,,,,
EGY,,1955,,,,,,,,,41.6635,,,,,,,,,,,,,,
EGY,,1956,,,,,,,,,42.3034,,,,,,,,,,,,,,
EGY,,1957,,,,,,,,,43.1378,,,,,,,,,,,,,,
EGY,,1958,,,,,,,,,43.8048,,,,,,,,,,,,,,
EGY,,1959,,,,,,,,,44.6301,,,,,,,,,,,,,,
EGY,,1960,,,,,,,,,45.3734,,,,,,,,,,,,,,
EGY,,1961,,,,,,,,,46.0241,,,,,,,,,,,,,,
EGY,,1962,,,,,,,,,46.8428,,,,,,,,,,,,,,
EGY,,1963,,,,,,,,,47.6719,,,,,,,,,,,,,,
EGY,,1964,,,,,,,,,48.4697,,,,,,,,,,,,,,
EGY,,1965,,,,,,,,,49.128,,,,,,,,,,,,,,
EGY,,1966,,,,,,,,,49.5039,,,,,,,,,,,,,,
EGY,,1967,,,,,,,,,49.5379,,,,,,,,,,,,,,
EGY,,1968,,,,,,,,,49.8969,,,,,,,,,,,,,,
EGY,,1969,,,,,,,,,49.7969,,,,,,,,,,,,,,
EGY,,1970,,,,,,,,,50.0132,,,,,,,,,,,,,,
EGY,,1971,,,,,,,,,50.3859,,,,,,,,,,,,,,
EGY,,1972,,,,,,,,,50.7654,,,,,,,,,,,,,,
EGY,,1973,,,,,,,,,50.8524,,,,,,,,,,,,,,
EGY,,1974,,,,,,,,,51.8379,,,,,,,,,,,,,,
EGY,,1975,,,,,,,,,52.5907,,,,,,,,,,,,,,
EGY,,1976,,,,,,,,,53.3652,,,,,,,,,,,,,,
EGY,,1977,,,,,,,,,54.1338,,,,,,,,,,,,,,
EGY,,1978,,,,,,,,,54.9902,,,,,,,,,,,,,,
EGY,,1979,,,,,,,,,55.8017,,,,,,,,,,,,,,
EGY,,1980,,,,,,,,,56.6278,,,,,,,,,,,,,,
EGY,,1981,,,,,,,,,57.1376,,,,,,,,,,,,,,
EGY,,1982,,,,,,,,,57.9479,,,,,,,,,,,,,,
EGY,,1983,,,,,,,,,58.8882,,,,,,,,,,,,,,
EGY,,1984,,,,,,,,,59.7301,,,,,,,,,,,,,,
EGY,,1985,,,,,,,,,60.5423,,,,,,,,,,,,,,
EGY,,1986,,,,,,,,,61.2614,,,,,,,,,,,,,,
EGY,,1987,,,,,,,,,62.1373,,,,,,,,,,,,,,
EGY,,1988,,,,,,,,,62.98,,,,,,,,,,,,,,
EGY,,1989,,,,,,,,,63.6281,,,,,,,,,,,,,,
EGY,,1990,,,,,,,66.6351,6291.7056,64.1459,,,,,,,,,,,,,,43.1
EGY,,1991,,,,,,,,6210.9263,64.7553,,,,,,,,,,,,,,45.9
EGY,,1992,,,,,,,,6339.669,65.0305,,,,,,,,,,,,,,49.1
EGY,,1993,,,,,,,,6375.518,65.4677,,,,,,,,,,,,,,52.6
EGY,,1994,,,,,,,,6481.666,65.8155,,,,,,,,,,,,,,56.3
EGY,,1995,,,,,,,74.62389,6635.5366,66.312,,,,,,,,,,,,,,60.5
